fold;genotipo_treino;genotipo_teste;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
2;BR16+EMB48;CD202;treino;1296;B3_EMB48_NIRR_REP_RECUP00004.asd;B3;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1297;B3_EMB48_NIRR_REP_RECUP00005.asd;B3;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1298;B3_EMB48_NIRR_REP_RECUP00006.asd;B3;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1299;B3_EMB48_NIRR_REP_RECUP00007.asd;B3;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1300;B4_BR16_IRR_REP_RECUP00000.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1301;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1302;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1303;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1304;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1305;B4_BR16_IRR_REP_RECUP00005.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1306;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1307;B4_BR16_IRR_REP_RECUP00007.asd;B4;BR16;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1308;B4_BR16_NIRR_REP_RECUP00000.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1309;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1310;B4_BR16_NIRR_REP_RECUP00002.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1311;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1312;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1313;B4_BR16_NIRR_REP_RECUP00005.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1314;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1315;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1332;B4_EMB48_IRR_REP_RECUP00000.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1333;B4_EMB48_IRR_REP_RECUP00001.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1334;B4_EMB48_IRR_REP_RECUP00002.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1335;B4_EMB48_IRR_REP_RECUP00003.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1336;B4_EMB48_IRR_REP_RECUP00004.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1337;B4_EMB48_IRR_REP_RECUP00005.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1338;B4_EMB48_IRR_REP_RECUP00006.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1339;B4_EMB48_IRR_REP_RECUP00007.asd;B4;EMB48;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1340;B4_EMB48_NIRR_REP_RECUP00000.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1341;B4_EMB48_NIRR_REP_RECUP00001.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1342;B4_EMB48_NIRR_REP_RECUP00002.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1343;B4_EMB48_NIRR_REP_RECUP00003.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1344;B4_EMB48_NIRR_REP_RECUP00004.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1345;B4_EMB48_NIRR_REP_RECUP00005.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1346;B4_EMB48_NIRR_REP_RECUP00006.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;treino;1347;B4_EMB48_NIRR_REP_RECUP00007.asd;B4;EMB48;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1172;B1_CD202_IRR_REP_RECUP00000.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1173;B1_CD202_IRR_REP_RECUP00001.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1174;B1_CD202_IRR_REP_RECUP00002.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1175;B1_CD202_IRR_REP_RECUP00003.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1176;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1177;B1_CD202_IRR_REP_RECUP00005.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1178;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1179;B1_CD202_IRR_REP_RECUP00007.asd;B1;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1180;B1_CD202_NIRR_REP_RECUP00000.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1181;B1_CD202_NIRR_REP_RECUP00001.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1182;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1183;B1_CD202_NIRR_REP_RECUP00003.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1184;B1_CD202_NIRR_REP_RECUP00004.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1185;B1_CD202_NIRR_REP_RECUP00005.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1186;B1_CD202_NIRR_REP_RECUP00006.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1187;B1_CD202_NIRR_REP_RECUP00007.asd;B1;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1220;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1221;B2_CD202_IRR_REP_RECUP00001.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1222;B2_CD202_IRR_REP_RECUP00002.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1223;B2_CD202_IRR_REP_RECUP00003.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1224;B2_CD202_IRR_REP_RECUP00004.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1225;B2_CD202_IRR_REP_RECUP00005.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1226;B2_CD202_IRR_REP_RECUP00006.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1227;B2_CD202_IRR_REP_RECUP00007.asd;B2;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1228;B2_CD202_NIRR_REP_RECUP00008.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1229;B2_CD202_NIRR_REP_RECUP00009.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1230;B2_CD202_NIRR_REP_RECUP00010.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1231;B2_CD202_NIRR_REP_RECUP00011.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1232;B2_CD202_NIRR_REP_RECUP00012.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1233;B2_CD202_NIRR_REP_RECUP00013.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1234;B2_CD202_NIRR_REP_RECUP00014.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1235;B2_CD202_NIRR_REP_RECUP00015.asd;B2;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1268;B3_CD202_IRR_REP_RECUP00000.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1269;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1270;B3_CD202_IRR_REP_RECUP00002.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1271;B3_CD202_IRR_REP_RECUP00003.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1272;B3_CD202_IRR_REP_RECUP00004.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1273;B3_CD202_IRR_REP_RECUP00005.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1274;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1275;B3_CD202_IRR_REP_RECUP00007.asd;B3;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1276;B3_CD202_NIRR_REP_RECUP00000.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1277;B3_CD202_NIRR_REP_RECUP00001.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1278;B3_CD202_NIRR_REP_RECUP00002.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1279;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1280;B3_CD202_NIRR_REP_RECUP00004.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1281;B3_CD202_NIRR_REP_RECUP00005.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1282;B3_CD202_NIRR_REP_RECUP00006.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1283;B3_CD202_NIRR_REP_RECUP00007.asd;B3;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1316;B4_CD202_IRR_REP_RECUP00000.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1317;B4_CD202_IRR_REP_RECUP00001.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1318;B4_CD202_IRR_REP_RECUP00002.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1319;B4_CD202_IRR_REP_RECUP00003.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1320;B4_CD202_IRR_REP_RECUP00004.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1321;B4_CD202_IRR_REP_RECUP00005.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1322;B4_CD202_IRR_REP_RECUP00006.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1323;B4_CD202_IRR_REP_RECUP00007.asd;B4;CD202;IRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1324;B4_CD202_NIRR_REP_RECUP00000.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1325;B4_CD202_NIRR_REP_RECUP00001.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1326;B4_CD202_NIRR_REP_RECUP00002.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1327;B4_CD202_NIRR_REP_RECUP00003.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1328;B4_CD202_NIRR_REP_RECUP00004.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1329;B4_CD202_NIRR_REP_RECUP00005.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1330;B4_CD202_NIRR_REP_RECUP00006.asd;B4;CD202;NIRRIG;D10M;manha;D10
2;BR16+EMB48;CD202;teste;1331;B4_CD202_NIRR_REP_RECUP00007.asd;B4;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1172;B1_CD202_IRR_REP_RECUP00000.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1173;B1_CD202_IRR_REP_RECUP00001.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1174;B1_CD202_IRR_REP_RECUP00002.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1175;B1_CD202_IRR_REP_RECUP00003.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1176;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1177;B1_CD202_IRR_REP_RECUP00005.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1178;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1179;B1_CD202_IRR_REP_RECUP00007.asd;B1;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1180;B1_CD202_NIRR_REP_RECUP00000.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1181;B1_CD202_NIRR_REP_RECUP00001.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1182;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1183;B1_CD202_NIRR_REP_RECUP00003.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1184;B1_CD202_NIRR_REP_RECUP00004.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1185;B1_CD202_NIRR_REP_RECUP00005.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1186;B1_CD202_NIRR_REP_RECUP00006.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1187;B1_CD202_NIRR_REP_RECUP00007.asd;B1;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1188;B1_EMB48_IRR_REP_RECUP00000.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1189;B1_EMB48_IRR_REP_RECUP00001.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1190;B1_EMB48_IRR_REP_RECUP00002.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1191;B1_EMB48_IRR_REP_RECUP00003.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1192;B1_EMB48_IRR_REP_RECUP00004.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1193;B1_EMB48_IRR_REP_RECUP00005.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1194;B1_EMB48_IRR_REP_RECUP00006.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1195;B1_EMB48_IRR_REP_RECUP00007.asd;B1;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1196;B1_EMB48_NIRR_REP_RECUP00000.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1197;B1_EMB48_NIRR_REP_RECUP00001.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1198;B1_EMB48_NIRR_REP_RECUP00002.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1199;B1_EMB48_NIRR_REP_RECUP00003.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1200;B1_EMB48_NIRR_REP_RECUP00004.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1201;B1_EMB48_NIRR_REP_RECUP00005.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1202;B1_EMB48_NIRR_REP_RECUP00006.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1203;B1_EMB48_NIRR_REP_RECUP00007.asd;B1;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1220;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1221;B2_CD202_IRR_REP_RECUP00001.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1222;B2_CD202_IRR_REP_RECUP00002.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1223;B2_CD202_IRR_REP_RECUP00003.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1224;B2_CD202_IRR_REP_RECUP00004.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1225;B2_CD202_IRR_REP_RECUP00005.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1226;B2_CD202_IRR_REP_RECUP00006.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1227;B2_CD202_IRR_REP_RECUP00007.asd;B2;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1228;B2_CD202_NIRR_REP_RECUP00008.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1229;B2_CD202_NIRR_REP_RECUP00009.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1230;B2_CD202_NIRR_REP_RECUP00010.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1231;B2_CD202_NIRR_REP_RECUP00011.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1232;B2_CD202_NIRR_REP_RECUP00012.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1233;B2_CD202_NIRR_REP_RECUP00013.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1234;B2_CD202_NIRR_REP_RECUP00014.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1235;B2_CD202_NIRR_REP_RECUP00015.asd;B2;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1236;B2_EMB48_IRR_REP_RECUP00000.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1237;B2_EMB48_IRR_REP_RECUP00001.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1238;B2_EMB48_IRR_REP_RECUP00002.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1239;B2_EMB48_IRR_REP_RECUP00003.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1240;B2_EMB48_IRR_REP_RECUP00004.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1241;B2_EMB48_IRR_REP_RECUP00005.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1242;B2_EMB48_IRR_REP_RECUP00006.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1243;B2_EMB48_IRR_REP_RECUP00007.asd;B2;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1244;B2_EMB48_NIRR_REP_RECUP00000.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1245;B2_EMB48_NIRR_REP_RECUP00001.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1246;B2_EMB48_NIRR_REP_RECUP00002.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1247;B2_EMB48_NIRR_REP_RECUP00003.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1248;B2_EMB48_NIRR_REP_RECUP00004.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1249;B2_EMB48_NIRR_REP_RECUP00005.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1250;B2_EMB48_NIRR_REP_RECUP00006.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1251;B2_EMB48_NIRR_REP_RECUP00007.asd;B2;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1268;B3_CD202_IRR_REP_RECUP00000.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1269;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1270;B3_CD202_IRR_REP_RECUP00002.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1271;B3_CD202_IRR_REP_RECUP00003.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1272;B3_CD202_IRR_REP_RECUP00004.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1273;B3_CD202_IRR_REP_RECUP00005.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1274;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1275;B3_CD202_IRR_REP_RECUP00007.asd;B3;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1276;B3_CD202_NIRR_REP_RECUP00000.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1277;B3_CD202_NIRR_REP_RECUP00001.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1278;B3_CD202_NIRR_REP_RECUP00002.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1279;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1280;B3_CD202_NIRR_REP_RECUP00004.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1281;B3_CD202_NIRR_REP_RECUP00005.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1282;B3_CD202_NIRR_REP_RECUP00006.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1283;B3_CD202_NIRR_REP_RECUP00007.asd;B3;CD202;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1284;B3_EMB48_IRR_REP_RECUP00000.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1285;B3_EMB48_IRR_REP_RECUP00001.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1286;B3_EMB48_IRR_REP_RECUP00002.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1287;B3_EMB48_IRR_REP_RECUP00003.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1288;B3_EMB48_IRR_REP_RECUP00004.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1289;B3_EMB48_IRR_REP_RECUP00005.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1290;B3_EMB48_IRR_REP_RECUP00006.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1291;B3_EMB48_IRR_REP_RECUP00007.asd;B3;EMB48;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1292;B3_EMB48_NIRR_REP_RECUP00000.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1293;B3_EMB48_NIRR_REP_RECUP00001.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1294;B3_EMB48_NIRR_REP_RECUP00002.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1295;B3_EMB48_NIRR_REP_RECUP00003.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1296;B3_EMB48_NIRR_REP_RECUP00004.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1297;B3_EMB48_NIRR_REP_RECUP00005.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1298;B3_EMB48_NIRR_REP_RECUP00006.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1299;B3_EMB48_NIRR_REP_RECUP00007.asd;B3;EMB48;NIRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1316;B4_CD202_IRR_REP_RECUP00000.asd;B4;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1317;B4_CD202_IRR_REP_RECUP00001.asd;B4;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1318;B4_CD202_IRR_REP_RECUP00002.asd;B4;CD202;IRRIG;D10M;manha;D10
3;CD202+EMB48;BR16;treino;1319;B4_CD202_IRR_REP_RECUP00003.asd;B4;CD202;IRRIG;D10M;manha;D10
